,Energy,Gradient,Iteration,Noise,Time
303,-10.76655174,0.0426721,303.0,0.000697,432.09
304,-10.76598663,0.03054497,304.0,0.000526,433.5
305,-10.76592664,0.03141252,305.0,0.00055,434.94
306,-10.76536948,0.02635626,306.0,0.000528,436.34
307,-10.76628969,0.03553832,307.0,0.000562,437.74
308,-10.76647177,0.0271424,308.0,0.000525,439.15
309,-10.76551931,0.03757414,309.0,0.000545,440.55
310,-10.76616531,0.02145102,310.0,0.000501,441.96
311,-10.76606688,0.02493475,311.0,0.00053,443.36
312,-10.76632953,0.02866309,312.0,0.000556,444.76
313,-10.76726645,0.03273637,313.0,0.000522,446.16
314,-10.76525058,0.03864573,314.0,0.000548,447.57
315,-10.76543313,0.03944771,315.0,0.000588,449.03
316,-10.76613896,0.03364415,316.0,0.000512,450.56
317,-10.76607425,0.03499062,317.0,0.000651,451.96
318,-10.76651927,0.04394743,318.0,0.000552,453.36
319,-10.76658512,0.02313189,319.0,0.000487,454.76
320,-10.76529102,0.02613713,320.0,0.00051,456.16
321,-10.76685472,0.03430389,321.0,0.000518,457.56
322,-10.76586672,0.02567858,322.0,0.000517,458.96
323,-10.76702873,0.02052655,323.0,0.000485,460.38
324,-10.76566334,0.03241421,324.0,0.000503,461.79
325,-10.76671151,0.03439318,325.0,0.000493,463.19
326,-10.7662977,0.04633913,326.0,0.000537,464.59
327,-10.76539721,0.03626612,327.0,0.000634,465.99
328,-10.76689862,0.02421716,328.0,0.000518,467.4
329,-10.76541664,0.03256768,329.0,0.000525,468.8
330,-10.76565002,0.04609769,330.0,0.000684,470.2
331,-10.76592013,0.02639823,331.0,0.000511,471.6
332,-10.76588441,0.03803532,332.0,0.000534,473.0
333,-10.76649587,0.02991647,333.0,0.000518,474.4
334,-10.76618362,0.03945516,334.0,0.000573,475.81
335,-10.76636043,0.02914929,335.0,0.000522,477.21
336,-10.76603521,0.02314684,336.0,0.0005,478.61
337,-10.76598009,0.02495689,337.0,0.000514,480.22
338,-10.76609655,0.0305812,338.0,0.000508,481.62
339,-10.76511043,0.04789149,339.0,0.000605,483.02
340,-10.76689237,0.03385842,340.0,0.000545,484.42
341,-10.7666687,0.03069772,341.0,0.000536,485.83
342,-10.76564407,0.03601554,342.0,0.000572,487.23
343,-10.76616107,0.02422656,343.0,0.000505,488.63
344,-10.76715396,0.0235328,344.0,0.000507,490.04
345,-10.76641811,0.02977801,345.0,0.000512,491.44
346,-10.76629207,0.022473,346.0,0.000492,492.84
347,-10.7664353,0.03165798,347.0,0.000531,494.3
348,-10.76647286,0.02150601,348.0,0.000481,495.7
349,-10.76582195,0.03383603,349.0,0.000596,497.1
350,-10.76693076,0.03235716,350.0,0.00053,498.5
351,-10.76561721,0.02622447,351.0,0.000499,499.9
352,-10.76568196,0.02894909,352.0,0.000501,501.3
353,-10.76588513,0.04327111,353.0,0.000508,502.7
354,-10.7664889,0.02551553,354.0,0.000492,504.1
355,-10.76631233,0.01846795,355.0,0.00049,505.51
356,-10.76669342,0.03420995,356.0,0.000519,506.91
357,-10.76550068,0.13028109,357.0,0.000654,508.31
358,-10.76641674,0.03222117,358.0,0.000507,509.87
359,-10.76486936,0.04104228,359.0,0.000578,511.28
360,-10.76502667,0.03732888,360.0,0.000606,512.69
361,-10.76489264,0.05071413,361.0,0.000609,514.09
362,-10.76410686,0.04624082,362.0,0.000619,515.49
363,-10.76505775,0.03409388,363.0,0.000635,516.89
364,-10.76490991,0.03177202,364.0,0.000627,518.29
365,-10.76580194,0.03362414,365.0,0.000575,519.69
366,-10.76555252,0.02628181,366.0,0.000558,521.09
367,-10.76586786,0.04000381,367.0,0.000599,522.5
368,-10.76551451,0.03661408,368.0,0.000586,523.9
369,-10.76658752,0.02598535,369.0,0.000508,525.3
370,-10.76617505,0.03933455,370.0,0.00054,526.71
371,-10.76539671,0.02792109,371.0,0.000529,528.11
372,-10.76588983,0.03979013,372.0,0.00052,529.51
373,-10.76650656,0.03990623,373.0,0.000542,530.91
374,-10.76571666,0.03514825,374.0,0.000563,532.32
375,-10.76591219,0.03366065,375.0,0.000575,533.72
376,-10.76590058,0.02907747,376.0,0.000533,535.12
377,-10.76675221,0.0280524,377.0,0.000506,536.53
378,-10.76602797,0.02709158,378.0,0.000496,537.93
379,-10.76632653,0.02594459,379.0,0.000485,539.45
380,-10.7656997,0.02990153,380.0,0.000514,540.91
381,-10.76622027,0.0273576,381.0,0.000497,542.31
382,-10.76596203,0.03880004,382.0,0.000622,543.72
383,-10.76696488,0.2804825,383.0,0.000509,545.12
384,-10.76592392,0.04036542,384.0,0.000565,546.52
385,-10.76378324,0.03984654,385.0,0.000743,547.93
386,-10.7618626,0.0591858,386.0,0.00108,549.33
387,-10.76153414,0.04402647,387.0,0.000908,550.73
388,-10.75876074,0.06023999,388.0,0.00116,552.13
389,-10.76167889,0.03911362,389.0,0.000944,553.53
390,-10.75839149,0.06077217,390.0,0.00148,555.02
391,-10.76077694,0.05313113,391.0,0.00111,556.43
