,Energy,Gradient,Iteration,Noise,Time
220,-10.71146652,0.02796877,220.0,0.000526,406.84
221,-10.70994898,0.02749673,221.0,0.000536,408.67
222,-10.71060226,0.02866252,222.0,0.000643,410.5
223,-10.70998642,0.03121491,223.0,0.00056,412.32
224,-10.71014983,0.03023433,224.0,0.00059,414.27
225,-10.71069791,0.02879568,225.0,0.000542,416.13
226,-10.71070789,0.02849843,226.0,0.000548,417.95
227,-10.71143562,0.02825653,227.0,0.000551,419.78
228,-10.71009122,0.03069203,228.0,0.000639,421.6
229,-10.71056673,0.03059814,229.0,0.000695,424.77
230,-10.71078087,0.04373745,230.0,0.000569,426.69
231,-10.71043671,0.0283349,231.0,0.000553,428.53
232,-10.71068081,0.03158324,232.0,0.00067,430.53
233,-10.71073485,0.02977605,233.0,0.000575,432.35
234,-10.710219,0.19986852,234.0,0.000681,434.18
235,-10.71032664,0.02630999,235.0,0.00059,436.01
236,-10.71106358,0.02729633,236.0,0.000578,437.83
237,-10.71066454,0.02783216,237.0,0.000552,439.66
238,-10.71040317,0.02989163,238.0,0.000571,441.48
239,-10.71015613,0.03108119,239.0,0.000582,443.34
240,-10.71075904,0.02672925,240.0,0.000554,445.17
241,-10.71097993,0.02707447,241.0,0.000556,447.0
242,-10.71112024,0.03055275,242.0,0.000566,448.83
243,-10.71036847,0.02907714,243.0,0.000544,450.66
244,-10.71044746,0.02675838,244.0,0.000553,452.48
245,-10.71068953,0.02670315,245.0,0.000573,454.31
246,-10.71155806,0.02555442,246.0,0.000526,456.14
247,-10.71040368,0.0268253,247.0,0.000611,457.96
248,-10.71076761,0.02496007,248.0,0.000531,459.87
249,-10.71083929,0.02426992,249.0,0.000565,461.73
250,-10.71171004,0.02784262,250.0,0.000548,463.58
251,-10.71050309,0.02567113,251.0,0.000542,465.41
252,-10.71093227,0.02677236,252.0,0.000588,467.24
253,-10.71068516,0.02728317,253.0,0.000542,469.06
254,-10.71030061,0.02735641,254.0,0.000541,470.89
255,-10.71059743,0.02715187,255.0,0.000557,472.72
256,-10.71017381,0.02799844,256.0,0.000565,474.56
257,-10.71029247,0.02801932,257.0,0.000568,476.43
258,-10.71071635,0.02760789,258.0,0.000578,478.25
259,-10.71195635,0.04300207,259.0,0.00055,480.08
260,-10.71040792,0.02633745,260.0,0.000598,481.91
261,-10.71105972,0.02483099,261.0,0.000536,483.75
262,-10.71121334,0.02866054,262.0,0.000578,485.58
263,-10.71161754,0.0271533,263.0,0.000563,487.4
264,-10.71163419,0.03149572,264.0,0.000549,489.33
265,-10.7109661,0.02611963,265.0,0.000527,491.26
266,-10.71120922,0.0283972,266.0,0.000565,493.08
267,-10.71059077,0.02828232,267.0,0.000541,494.91
268,-10.71085651,0.02677826,268.0,0.00054,496.73
269,-10.71087197,0.05743256,269.0,0.000602,498.59
270,-10.71100321,0.02534176,270.0,0.000535,500.41
271,-10.71181474,0.03281408,271.0,0.000541,502.24
272,-10.71076891,0.02353269,272.0,0.000555,504.08
273,-10.70962354,0.02569639,273.0,0.00054,505.91
274,-10.71109891,0.02441817,274.0,0.000563,507.74
275,-10.71135072,0.02462096,275.0,0.000534,509.56
276,-10.71196588,0.02645925,276.0,0.00054,511.39
277,-10.71121475,0.02648086,277.0,0.000579,513.21
278,-10.71053977,0.02980937,278.0,0.000539,515.04
279,-10.71131873,0.02471264,279.0,0.000531,516.87
280,-10.7123089,0.02510834,280.0,0.000555,518.72
281,-10.71196999,0.02359711,281.0,0.000536,520.67
282,-10.71121533,0.03487579,282.0,0.000557,522.5
283,-10.71159305,0.02569805,283.0,0.000531,524.33
284,-10.71005657,0.02603124,284.0,0.000586,526.15
285,-10.7115433,0.02901949,285.0,0.000543,527.98
286,-10.71069944,0.02692147,286.0,0.000546,529.81
287,-10.71029681,0.02609933,287.0,0.000644,531.64
288,-10.7110146,0.02480844,288.0,0.000532,533.47
289,-10.70960754,0.02812073,289.0,0.000588,535.4
290,-10.71156654,0.03116,290.0,0.00058,537.22
291,-10.71049395,0.02313733,291.0,0.000535,539.05
292,-10.71012394,0.02339037,292.0,0.00057,540.87
293,-10.71107398,0.02597134,293.0,0.000617,542.7
294,-10.71015129,0.02754604,294.0,0.000589,544.52
295,-10.71159686,0.02618087,295.0,0.000563,546.36
296,-10.71146281,0.02600632,296.0,0.000535,548.2
297,-10.71188249,0.02921076,297.0,0.000572,550.14
298,-10.71087458,0.03038379,298.0,0.000576,551.97
299,-10.71065685,0.0274806,299.0,0.000563,553.82
300,-10.71161603,0.02729932,300.0,0.000551,555.65
301,-10.71093887,0.0304462,301.0,0.000615,557.47
302,-10.7104292,0.02758665,302.0,0.000553,559.3
303,-10.71117052,0.02583393,303.0,0.000603,561.12
304,-10.7106312,0.03249179,304.0,0.000573,563.03
305,-10.71025462,0.02650865,305.0,0.000549,564.87
306,-10.71099879,0.02693657,306.0,0.000579,566.69
307,-10.71198852,0.02760916,307.0,0.000566,568.52
308,-10.71159331,0.02704855,308.0,0.00054,570.35
309,-10.71106999,0.02673454,309.0,0.000557,572.17
310,-10.71120093,0.02787628,310.0,0.000566,574.02
311,-10.71054502,0.026556,311.0,0.000601,575.85
312,-10.710998,0.02873319,312.0,0.000545,577.67
313,-10.71162598,0.02912801,313.0,0.000547,579.63
314,-10.71226099,0.03134667,314.0,0.000571,581.51
315,-10.7107111,0.02716143,315.0,0.000554,583.34
316,-10.71141244,0.02676455,316.0,0.000551,585.17
317,-10.71210459,0.02635668,317.0,0.000563,586.99
318,-10.71168881,0.02795548,318.0,0.000563,588.82
319,-10.71129137,0.02865642,319.0,0.000544,590.65
320,-10.71060377,0.02862888,320.0,0.000588,592.49
321,-10.71143546,0.0277371,321.0,0.000558,594.43
322,-10.71049709,0.02688991,322.0,0.000567,596.35
323,-10.71021491,0.03088269,323.0,0.000585,598.17
324,-10.71241337,0.02805743,324.0,0.000532,600.02
325,-10.71042269,0.02538032,325.0,0.000579,601.84
326,-10.71128131,0.02816334,326.0,0.000565,603.67
327,-10.71075925,0.02851853,327.0,0.000561,605.51
328,-10.71145824,0.03052982,328.0,0.000572,607.34
329,-10.71175009,0.02777573,329.0,0.000565,609.3
330,-10.71183847,0.02812503,330.0,0.000583,611.22
331,-10.71218597,0.02987539,331.0,0.000558,613.05
332,-10.7109186,0.03296011,332.0,0.000563,614.89
333,-10.71112409,0.0288385,333.0,0.000547,616.71
334,-10.71083345,0.0279738,334.0,0.000571,618.54
335,-10.71064818,0.03034419,335.0,0.000645,620.36
336,-10.71103195,0.0478107,336.0,0.000596,622.18
337,-10.71126965,0.02965141,337.0,0.000571,624.02
338,-10.7115443,0.02817261,338.0,0.000573,625.85
339,-10.7113224,0.0268057,339.0,0.000552,627.68
340,-10.71136721,0.02518353,340.0,0.000582,629.51
341,-10.71162058,0.02925206,341.0,0.000563,631.34
342,-10.71135603,0.02908702,342.0,0.000561,633.16
343,-10.71164515,0.02767467,343.0,0.00058,634.99
344,-10.71159351,0.0276822,344.0,0.000541,636.81
345,-10.71073142,0.02730024,345.0,0.000557,638.64
346,-10.71076462,0.03147891,346.0,0.000662,640.63
347,-10.71134687,0.02915279,347.0,0.000586,642.46
348,-10.71037293,0.02851267,348.0,0.000604,644.31
349,-10.71195622,0.04498856,349.0,0.000595,646.13
350,-10.71035385,0.02692935,350.0,0.000576,647.96
351,-10.71163229,0.02715619,351.0,0.000562,649.79
352,-10.71117941,0.02902173,352.0,0.000567,651.62
353,-10.71196367,0.02985014,353.0,0.000574,653.45
354,-10.71138559,0.02863477,354.0,0.000577,655.31
355,-10.7110399,0.02955043,355.0,0.000599,657.19
356,-10.71098764,0.02767745,356.0,0.00056,659.02
357,-10.712109,0.03176895,357.0,0.000575,660.85
358,-10.71203855,0.03151605,358.0,0.000594,662.67
359,-10.71222342,0.03074619,359.0,0.000615,664.53
360,-10.71201454,0.0314791,360.0,0.000583,666.35
361,-10.71167003,0.03560815,361.0,0.000615,668.2
362,-10.71167539,0.03243622,362.0,0.000572,670.13
363,-10.71197642,0.03203969,363.0,0.000566,671.98
364,-10.71141402,0.03268617,364.0,0.000573,673.81
365,-10.71106662,0.03147583,365.0,0.000583,675.64
366,-10.71139293,0.1380637,366.0,0.000598,677.47
367,-10.71143769,0.02900815,367.0,0.000543,679.32
368,-10.71167604,0.02657776,368.0,0.000614,681.15
369,-10.7121433,0.02745494,369.0,0.000561,683.05
370,-10.71144016,0.02946573,370.0,0.00061,684.88
371,-10.71128251,0.02772089,371.0,0.000584,686.71
372,-10.71084685,0.02818686,372.0,0.00055,688.53
373,-10.71172534,0.0267404,373.0,0.00055,690.36
374,-10.7101114,0.0267682,374.0,0.000571,692.19
375,-10.71135381,0.03040314,375.0,0.000583,694.02
376,-10.71160395,0.02801244,376.0,0.000581,695.84
377,-10.71201467,0.02806753,377.0,0.000572,697.67
378,-10.71110851,0.03140658,378.0,0.000586,699.7
379,-10.71132696,0.029489,379.0,0.000601,701.6
380,-10.71075432,0.02786589,380.0,0.000605,703.43
381,-10.71214002,0.0300372,381.0,0.000617,705.26
382,-10.71108069,0.0330042,382.0,0.000595,707.11
383,-10.71208326,0.03035046,383.0,0.000584,708.94
384,-10.71086778,0.0287909,384.0,0.000586,710.77
385,-10.71180411,0.03101533,385.0,0.000596,712.6
386,-10.7114187,0.03009565,386.0,0.000602,714.54
387,-10.71178776,0.02980739,387.0,0.000614,716.4
388,-10.710848,0.03114622,388.0,0.000576,718.23
389,-10.71200337,0.03098378,389.0,0.000575,720.07
390,-10.71281335,0.03155137,390.0,0.000638,722.74
391,-10.71218301,0.03386303,391.0,0.000593,725.0
392,-10.71222601,0.03033774,392.0,0.000593,726.82
393,-10.71132456,0.03012343,393.0,0.000572,728.66
394,-10.71223608,0.03487866,394.0,0.000625,730.69
395,-10.71160954,0.03260747,395.0,0.000604,732.53
396,-10.7115356,0.03395875,396.0,0.000611,734.36
397,-10.71202636,0.03174472,397.0,0.000609,736.19
398,-10.71215649,0.03222386,398.0,0.000574,738.02
399,-10.71207231,0.03183296,399.0,0.00058,739.86
400,-10.71170928,0.03264213,400.0,0.000577,741.69
401,-10.71158347,0.03136622,401.0,0.000589,743.54
402,-10.71298207,0.03161616,402.0,0.000581,745.36
403,-10.71125023,0.0411744,403.0,0.000621,747.19
404,-10.71124208,0.03105977,404.0,0.000561,749.02
405,-10.71199218,0.03256435,405.0,0.00058,750.86
406,-10.71132133,0.03186434,406.0,0.000596,752.69
407,-10.71244955,0.03403128,407.0,0.000603,754.52
408,-10.71224391,0.02961581,408.0,0.000583,756.35
409,-10.71120761,0.03286321,409.0,0.000585,758.18
410,-10.71274578,0.03439384,410.0,0.000599,760.13
411,-10.71198324,0.03147146,411.0,0.000588,761.98
412,-10.71232699,0.03140234,412.0,0.000573,763.82
413,-10.71217128,0.03381529,413.0,0.000592,765.64
414,-10.71157857,0.03077912,414.0,0.000597,767.47
415,-10.71177901,0.03411158,415.0,0.000605,769.29
416,-10.71171742,0.0296162,416.0,0.000578,771.12
417,-10.7127737,0.03130753,417.0,0.000604,772.95
418,-10.71254889,0.03393859,418.0,0.000647,774.86
419,-10.7126782,0.03234549,419.0,0.000579,776.74
420,-10.71222668,0.03158387,420.0,0.00058,778.58
421,-10.71150217,0.03407629,421.0,0.000607,780.4
422,-10.71234722,0.03191783,422.0,0.000587,782.23
423,-10.71181378,0.03102016,423.0,0.000608,784.06
424,-10.71243576,0.03594073,424.0,0.000586,785.9
425,-10.71277614,0.03206804,425.0,0.000579,787.72
426,-10.7112215,0.03255582,426.0,0.000624,789.65
427,-10.71223619,0.03370107,427.0,0.000606,791.56
428,-10.71261238,0.03337888,428.0,0.000608,793.39
429,-10.7132303,0.03478697,429.0,0.000588,795.22
430,-10.71337676,0.03555325,430.0,0.000603,797.05
431,-10.71131938,0.0337199,431.0,0.000629,798.88
432,-10.71266563,0.03560177,432.0,0.000602,800.7
433,-10.71333484,0.03506216,433.0,0.000595,802.53
434,-10.71150061,0.04002185,434.0,0.000616,804.36
435,-10.7118608,0.03603404,435.0,0.000625,806.19
436,-10.71288817,0.03559544,436.0,0.000603,808.02
437,-10.71332844,0.03525554,437.0,0.0006,809.87
438,-10.7119666,0.03292568,438.0,0.000622,811.69
439,-10.71232014,0.03414338,439.0,0.000611,813.52
440,-10.71234992,0.03484958,440.0,0.000596,815.34
441,-10.71181218,0.03401212,441.0,0.000606,817.18
442,-10.71218076,0.03584739,442.0,0.000651,819.0
443,-10.71310775,0.0354046,443.0,0.000624,820.96
444,-10.7142354,0.03704517,444.0,0.000648,822.78
445,-10.71282326,0.03650413,445.0,0.000618,824.61
446,-10.71277778,0.03485393,446.0,0.000634,826.44
447,-10.71224072,0.03569994,447.0,0.000613,828.26
448,-10.71245024,0.03443973,448.0,0.000599,830.11
449,-10.71224701,0.03462663,449.0,0.000602,831.94
450,-10.71293606,0.03713427,450.0,0.000589,833.77
451,-10.71341743,0.03715053,451.0,0.000611,835.67
452,-10.71384618,0.03565474,452.0,0.000608,837.5
453,-10.71214543,0.03751259,453.0,0.000629,839.32
454,-10.71294338,0.03622367,454.0,0.000604,841.16
455,-10.71288435,0.0379526,455.0,0.000617,842.99
456,-10.71301341,0.03848861,456.0,0.000586,844.83
457,-10.71355644,0.0352246,457.0,0.000572,846.66
458,-10.71277262,0.03684285,458.0,0.000598,848.49
459,-10.7134623,0.03826055,459.0,0.000617,850.45
