,Energy,Gradient,Iteration,Noise,Time
266,-75.62962341,0.01522754,266.0,0.000764,1006.13
267,-75.6290263,0.01800456,267.0,0.000785,1009.87
268,-75.62856822,0.03085579,268.0,0.000723,1015.39
269,-75.62961308,0.01623176,269.0,0.000744,1019.13
270,-75.62900784,0.01363699,270.0,0.000754,1022.86
271,-75.62911554,0.01484038,271.0,0.000742,1026.59
272,-75.62960379,0.01534765,272.0,0.000742,1030.41
273,-75.62929374,0.01539113,273.0,0.000765,1034.14
274,-75.6297046,0.01769854,274.0,0.000772,1037.86
275,-75.62904184,0.01654021,275.0,0.000744,1041.61
276,-75.6293806,0.01700465,276.0,0.000732,1045.35
277,-75.62924973,0.01586458,277.0,0.000726,1049.08
278,-75.62947764,0.0146224,278.0,0.000752,1052.82
279,-75.62820838,0.0210174,279.0,0.000797,1056.54
280,-75.629325,0.01580532,280.0,0.000752,1060.34
281,-75.62872932,0.01642955,281.0,0.000758,1064.06
282,-75.6287649,0.0153749,282.0,0.000735,1067.82
283,-75.62837184,0.02523533,283.0,0.000713,1071.57
284,-75.6291249,0.01322272,284.0,0.000719,1075.28
285,-75.62960836,0.01945112,285.0,0.000735,1079.02
286,-75.62911132,0.01423901,286.0,0.000808,1082.75
287,-75.62881262,0.02542459,287.0,0.000754,1086.47
288,-75.62924425,0.01459454,288.0,0.000807,1090.26
289,-75.62877456,0.01548947,289.0,0.00085,1093.99
290,-75.62944213,0.03100537,290.0,0.000758,1097.72
291,-75.62867826,0.01273479,291.0,0.000711,1101.47
292,-75.62912902,0.01449398,292.0,0.000722,1105.23
293,-75.62916148,0.01281589,293.0,0.000773,1108.96
294,-75.6293972,0.0150694,294.0,0.000785,1112.7
295,-75.6285197,0.0146591,295.0,0.000744,1116.43
296,-75.62937109,0.01452528,296.0,0.000725,1120.24
297,-75.6288865,0.06091805,297.0,0.000758,1123.96
298,-75.62874182,0.01396368,298.0,0.000772,1127.69
299,-75.62989134,0.01713473,299.0,0.000819,1131.48
300,-75.62864852,0.01559351,300.0,0.000751,1135.19
301,-75.62967732,0.01420937,301.0,0.000715,1138.91
302,-75.62961862,0.0129435,302.0,0.000711,1142.63
303,-75.62893493,0.01447927,303.0,0.00078,1146.36
304,-75.62939142,0.01483559,304.0,0.000755,1150.13
305,-75.62931521,0.01322593,305.0,0.000738,1153.85
306,-75.6293407,0.01426038,306.0,0.000739,1157.58
307,-75.6293208,0.01294549,307.0,0.000719,1161.32
308,-75.62938795,0.01178965,308.0,0.000712,1165.1
309,-75.62962595,0.01363836,309.0,0.000734,1168.83
310,-75.62927315,0.01277081,310.0,0.000759,1172.58
311,-75.62925931,0.01315378,311.0,0.000722,1176.31
312,-75.62953823,0.01288883,312.0,0.000726,1180.14
313,-75.6287876,0.0122231,313.0,0.000707,1183.91
314,-75.62936799,0.01280645,314.0,0.000713,1187.66
315,-75.62864354,0.01622379,315.0,0.00074,1191.42
316,-75.62908752,0.01554686,316.0,0.000774,1195.16
317,-75.62869261,0.01253857,317.0,0.000731,1198.88
318,-75.62938357,0.02059134,318.0,0.000734,1202.6
319,-75.63000169,0.01196156,319.0,0.000747,1206.32
320,-75.62894834,0.01271838,320.0,0.000768,1210.11
321,-75.62884739,0.01334607,321.0,0.000728,1213.84
322,-75.62898474,0.01861793,322.0,0.000744,1217.55
